"gameId","gameLength","queue","map","season","version","mode","type"
3198582784,"1177","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3208544257,"1026","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3215065088,"1507","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3218276352,"963","900","11","11","8.10.229.7328","URF","MATCHED_GAME"
3185475584,"1282","440","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3191439366,"930","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3191242760,"1736","430","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3221127180,"1899","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3184394254,"1948","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3193995282,"1834","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3217162259,"1527","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217817618,"1176","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3172630553,"982","430","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3184754718,"1780","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3210969125,"1551","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3209625638,"1644","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3182329895,"1238","450","12","11","8.8.225.6906","ARAM","MATCHED_GAME"
3215097906,"1869","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3182428210,"1270","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3204448307,"1157","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3186753590,"1413","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3209822266,"1671","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3226075200,"949","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3218767936,"948","900","11","11","8.10.229.7328","URF","MATCHED_GAME"
3178365002,"1836","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3213819986,"1606","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3208085587,"941","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3202121813,"2272","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3225354326,"1127","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3217096791,"1025","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3176333399,"1556","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3166437466,"1664","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3208609887,"1522","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3197665376,"1737","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3150577763,"1594","420","11","11","8.5.220.3006","CLASSIC","MATCHED_GAME"
3213230182,"1558","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3218440294,"1263","440","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3188686956,"1684","430","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3208216684,"915","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3213557868,"2000","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3211821168,"1335","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3223912563,"1726","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3210477691,"1818","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217227901,"1410","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3223126148,"1492","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221815431,"1630","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3202482313,"2061","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3203235977,"2410","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3222700175,"1173","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3207364752,"1731","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3222732945,"944","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3183214742,"1235","430","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3224240279,"1347","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3218702492,"1681","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3190784165,"1590","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3180036263,"1379","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3217588400,"1190","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3207430334,"1328","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3204481215,"1826","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3213754562,"1448","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3218079941,"1710","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217424588,"1319","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3175481551,"1734","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3212116181,"920","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3199303898,"1353","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3196158170,"782","450","12","11","8.9.228.4283","ARAM","MATCHED_GAME"
3198779610,"1589","440","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3222536410,"1985","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3205824736,"2007","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3213885665,"1754","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3190653154,"1106","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3212411106,"2705","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3210510565,"1357","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3222307048,"928","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3153789160,"2312","420","11","11","8.6.222.2149","CLASSIC","MATCHED_GAME"
3201499374,"1278","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3169681651,"1350","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3174400250,"1344","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3220668667,"842","900","11","11","8.10.229.7328","URF","MATCHED_GAME"
3146711292,"1971","420","11","11","8.5.220.3006","CLASSIC","MATCHED_GAME"
3204776190,"1315","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3172729086,"2044","430","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3214704898,"1571","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3216048392,"1175","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3179708680,"1125","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3195044106,"1457","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3204972816,"1772","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3202679058,"1831","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3215622425,"1378","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3224994081,"1883","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3208577314,"1278","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3165487400,"981","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3190096169,"1470","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3188752682,"2292","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3200680235,"1619","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3222569262,"1058","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3204317489,"1237","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3188556083,"1745","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3221455156,"1854","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3184329011,"1395","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3215032633,"1419","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3222536506,"970","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3213394235,"971","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3183771961,"1909","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3221487934,"928","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217883457,"2312","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3223716171,"1074","450","12","11","8.11.231.7304","ARAM","MATCHED_GAME"
3197763917,"1448","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3171156303,"1329","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3218768211,"1996","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3210674516,"1527","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3205071188,"1819","440","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3205267799,"1960","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3146678621,"1327","420","11","11","8.5.220.3006","CLASSIC","MATCHED_GAME"
3208610145,"1831","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221979494,"1538","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3187048810,"972","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3222471021,"1404","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3198910837,"1377","430","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3209953653,"1433","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3177480574,"2081","430","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3171320192,"1755","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3180855684,"1249","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3214016912,"1384","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3212673424,"1529","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3204120978,"1896","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3199992217,"1123","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3204612509,"935","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3209691550,"2303","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3201335709,"1650","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3187507617,"1287","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3195306404,"1298","450","12","11","8.9.228.4283","ARAM","MATCHED_GAME"
3205071273,"2509","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3216081322,"1102","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3208315309,"1411","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3224732078,"1227","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3184656813,"2012","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3221127602,"1915","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3203400119,"1540","450","12","11","8.9.228.4283","ARAM","MATCHED_GAME"
3156672951,"1609","420","11","11","8.6.222.2149","CLASSIC","MATCHED_GAME"
3222634936,"1613","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3180986811,"2371","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3202154951,"703","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3192750539,"1110","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3217785292,"1444","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3210871245,"1266","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217129934,"1697","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3222438359,"1292","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3198845400,"1400","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3214148061,"1519","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3222372833,"1194","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3220898275,"1368","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3211723236,"1423","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3169780201,"1571","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3191341546,"1347","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3215163887,"1120","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3218670063,"948","900","11","11","8.10.229.7328","URF","MATCHED_GAME"
3170402802,"1593","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3190653428,"2031","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3222503926,"1851","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3184591356,"1555","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3203105277,"1462","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3167781374,"1915","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3196813822,"1664","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3211395585,"1499","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217555969,"1884","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3206939140,"2153","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3190620678,"999","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3161162262,"2104","420","11","11","8.6.222.2149","CLASSIC","MATCHED_GAME"
3210019350,"2556","440","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3178267160,"1809","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3179119128,"1384","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3184624154,"1138","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3221946910,"952","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3173679648,"1652","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3204842019,"1191","450","12","11","8.9.228.4283","ARAM","MATCHED_GAME"
3224928809,"1602","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3212182062,"2034","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3188851251,"1674","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3222602292,"1326","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3186983479,"1670","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3172467258,"1111","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3206611516,"1182","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3210609213,"2062","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3166732874,"1135","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3220767307,"1834","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3222897228,"1303","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3218932301,"1786","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217228367,"914","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217326671,"1092","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3210510929,"1267","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3182166611,"1570","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3225322073,"1500","450","12","11","8.11.231.7304","ARAM","MATCHED_GAME"
3205628507,"1081","430","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3200549471,"915","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3158573670,"1849","420","11","11","8.6.222.2149","CLASSIC","MATCHED_GAME"
3212640877,"1734","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221553777,"1117","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3220603509,"944","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3174924922,"1564","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3199468158,"1335","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3216409219,"1379","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3224765065,"1014","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3223814794,"1895","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3221389963,"958","440","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3212477065,"1741","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3213492875,"1908","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3193275031,"2531","430","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3193569944,"2280","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3190784668,"1553","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3202417312,"1701","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3223126693,"1720","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3201925797,"1523","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3184919209,"2082","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3215852204,"1133","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221750448,"1205","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3224208049,"1225","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3204022967,"1526","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3201303225,"1210","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3199599290,"931","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3183542969,"919","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3221815996,"1763","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3201139390,"1663","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3222307519,"1513","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3200778947,"1401","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3208217285,"1496","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3219063494,"1334","900","11","11","8.10.229.7328","URF","MATCHED_GAME"
3198059208,"1802","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3197993673,"1043","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3221324489,"999","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3186033355,"1224","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3217228499,"947","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3197698773,"945","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3222176475,"1417","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3203695324,"1646","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3220898524,"1041","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3154838239,"1930","420","11","11","8.6.222.2149","CLASSIC","MATCHED_GAME"
3224732387,"1063","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3215196901,"1746","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3214148325,"1871","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3184853739,"1657","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3185378027,"1722","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3212116717,"1444","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3170992876,"944","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3224011503,"740","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3218965231,"1218","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3197764339,"2015","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3213689590,"973","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3211035383,"1414","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3199795970,"1778","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3206152963,"912","430","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3211723527,"1259","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3201172243,"2065","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3184558867,"1233","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3149988629,"1228","420","11","11","8.5.220.3006","CLASSIC","MATCHED_GAME"
3211395866,"1183","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3197666075,"1592","440","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3221619487,"1217","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3183444767,"1103","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3171058476,"1370","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3205792565,"1074","450","12","11","8.9.228.4283","ARAM","MATCHED_GAME"
3216147261,"1229","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3207332674,"1477","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221193541,"1847","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3193045830,"1946","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3185836873,"1910","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3217326926,"1199","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3205104463,"1280","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3185607505,"1562","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3215098720,"1309","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3225125729,"1287","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3153593188,"1841","420","11","11","8.6.222.2149","CLASSIC","MATCHED_GAME"
3211658086,"1782","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3219751787,"1235","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3224241008,"1461","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3190588273,"1198","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3216245617,"1380","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3179119473,"1775","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3218277249,"2315","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3224142724,"2422","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3213591430,"1404","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3225977737,"1564","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3193602955,"1575","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3205235598,"1628","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3215754133,"1882","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3180528540,"1741","430","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3219063711,"1200","900","11","11","8.10.229.7328","URF","MATCHED_GAME"
3196027808,"1235","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3214902184,"1597","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3223716778,"1241","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3212444596,"1805","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3220145077,"1417","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221685173,"1854","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221488571,"924","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3205104575,"932","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3183117249,"1553","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3204613060,"1000","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3221717958,"1245","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217753045,"1053","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3216081890,"956","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3212411877,"1147","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3165946853,"1480","420","11","11","8.7.223.9264","CLASSIC","MATCHED_GAME"
3226043369,"1884","420","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3211297770,"1883","430","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3189277675,"997","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3224077296,"2063","430","11","11","8.11.231.7304","CLASSIC","MATCHED_GAME"
3215852536,"1470","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3223127036,"920","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3221259262,"2187","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3221029887,"1963","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3202548742,"1116","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3213198343,"1239","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3220276236,"1883","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3188589584,"1343","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3212313618,"1301","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3204875289,"1049","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3210740762,"1883","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3224208412,"1336","450","12","11","8.11.231.7304","ARAM","MATCHED_GAME"
3186557984,"1371","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3157722145,"1631","420","11","11","8.6.222.2149","CLASSIC","MATCHED_GAME"
3220505638,"735","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3217064999,"1368","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3211822124,"1744","440","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3207136302,"814","450","12","11","8.10.229.7328","ARAM","MATCHED_GAME"
3191800880,"2312","420","11","11","8.9.227.7511","CLASSIC","MATCHED_GAME"
3185640496,"956","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3216671798,"1685","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3185050682,"989","420","11","11","8.8.226.7254","CLASSIC","MATCHED_GAME"
3200877626,"1631","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3206612031,"960","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
3200648255,"932","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3197535297,"1854","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3182494785,"1270","420","11","11","8.8.225.6906","CLASSIC","MATCHED_GAME"
3199796291,"1247","420","11","11","8.9.228.4283","CLASSIC","MATCHED_GAME"
3221324872,"621","420","11","11","8.10.229.7328","CLASSIC","MATCHED_GAME"
