name,champ,cs,kda,kill,death,assist,winratio,play
71의기적,Ezreal,CS 176.8 (7.6),2.56:1,4.9,4.2,5.7,43%,44
71의기적,Lucian,CS 198.4 (7.7),2.22:1,5.6,5.3,6.3,56%,32
71의기적,Xayah,CS 194.0 (7.8),3.88:1,7.4,4.0,8.3,68%,22
71의기적,Fiddlesticks,CS 16.4 (0.7),2.09:1,2.6,5.6,9.1,60%,20
71의기적,Rakan,CS 18.1 (0.7),2.88:1,1.7,5.0,12.7,77%,13
1427538696835724,Ezreal,CS 217.1 (8.6),3.50:1,4.8,3.2,6.5,63%,71
1427538696835724,Lucian,CS 211.1 (8.1),3.28:1,5.7,3.8,6.8,56%,43
1427538696835724,Kai'Sa,CS 205.7 (8.4),3.20:1,7.2,3.9,5.2,50%,30
1427538696835724,Jhin,CS 209.1 (8.6),3.90:1,5.4,3.0,6.2,59%,27
1427538696835724,Xayah,CS 224.2 (8.8),3.18:1,5.0,3.5,6.2,63%,19
1427538696835724,Heimerdinger,CS 147.7 (6.9),3.55:1,2.9,2.6,6.3,59%,17
1427538696835724,Janna,CS 15.1 (0.6),3.72:1,2.3,4.3,13.5,60%,15
민이는,Camille,CS 178.9 (7.2),2.51:1,6.2,4.3,4.6,60%,379
민이는,Gnar,CS 180.4 (7.1),2.09:1,3.6,4.3,5.4,48%,219
민이는,Irelia,CS 193.1 (7.9),2.21:1,6.2,4.8,4.4,53%,120
민이는,Swain,CS 187.6 (7.1),1.90:1,4.2,5.3,5.8,51%,108
민이는,Dr. Mundo,CS 190.4 (7.5),3.19:1,4.5,3.2,5.7,54%,106
민이는,Sion,CS 175.3 (6.8),3.41:1,3.3,3.4,8.5,53%,98
민이는,Kennen,CS 192.3 (7.3),2.12:1,4.2,4.8,6.1,47%,72
아테나찡,Zoe,CS 187.6 (7.6),3.07:1,5.7,3.7,5.5,47%,131
아테나찡,Twisted Fate,CS 186.9 (7.8),4.11:1,4.4,2.9,7.4,60%,77
아테나찡,Vladimir,CS 184.5 (7.7),2.56:1,4.4,3.5,4.7,44%,68
아테나찡,Taliyah,CS 177.1 (7.2),3.25:1,6.2,4.4,8.0,74%,61
아테나찡,Ryze,CS 219.8 (8.7),2.48:1,4.5,3.8,5.0,41%,46
아테나찡,Ekko,CS 192.8 (8.3),3.17:1,5.9,3.3,4.6,51%,45
아테나찡,LeBlanc,CS 174.2 (7.1),4.27:1,6.1,2.9,6.2,61%,41
헤이스트TV,Pyke,CS 55.8 (2.4),3.79:1,5.6,3.7,8.3,62%,169
헤이스트TV,Rakan,CS 15.1 (0.6),3.07:1,2.0,4.3,11.2,53%,131
헤이스트TV,Braum,CS 54.0 (2.1),3.21:1,1.5,3.8,10.7,49%,88
헤이스트TV,Sion,CS 89.5 (3.6),2.95:1,3.0,4.1,9.0,64%,59
헤이스트TV,Tahm Kench,CS 53.3 (2.1),2.83:1,2.3,4.2,9.6,55%,56
헤이스트TV,Xin Zhao,CS 147.1 (5.8),2.83:1,5.5,4.2,6.3,52%,56
헤이스트TV,Shen,CS 63.5 (2.6),2.97:1,2.8,4.0,9.2,47%,49
Baim,Nidalee,CS 125.4 (5.4),3.31:1,6.6,3.9,6.4,55%,202
Baim,Graves,CS 172.4 (7.1),3.00:1,7.2,4.4,5.9,55%,156
Baim,Lee Sin,CS 114.0 (4.9),2.93:1,7.3,4.6,6.2,45%,98
Baim,Evelynn,CS 110.3 (4.7),4.03:1,7.3,3.4,6.6,55%,83
Baim,Rengar,CS 119.0 (5.0),2.87:1,7.8,4.5,5.2,52%,64
Baim,Vladimir,CS 192.9 (8.0),3.81:1,6.6,3.3,5.8,69%,36
Baim,LeBlanc,CS 162.0 (6.6),5.57:1,9.4,2.8,6.4,72%,29
10오지는원딜,Viktor,CS 198.0 (7.2),2.74:1,6.7,5.1,7.2,57%,150
10오지는원딜,Orianna,CS 188.2 (7.2),3.19:1,4.3,4.2,9.3,63%,104
10오지는원딜,Lucian,CS 196.6 (7.4),2.95:1,6.1,4.6,7.4,60%,89
10오지는원딜,Ezreal,CS 192.7 (7.2),2.92:1,4.9,4.5,8.4,56%,88
10오지는원딜,Jhin,CS 196.1 (7.2),3.56:1,5.9,3.8,7.5,58%,33
10오지는원딜,Xerath,CS 86.2 (3.4),2.61:1,2.5,4.5,9.3,46%,13
10오지는원딜,Twisted Fate,CS 171.7 (6.2),1.68:1,4.6,7.5,8.0,30%,10
외쳐주유소갓라카,Soraka,CS 13.7 (0.6),2.90:1,1.1,4.0,10.5,56%,435
외쳐주유소갓라카,Janna,CS 17.5 (0.7),3.58:1,1.7,3.4,10.6,52%,48
외쳐주유소갓라카,Orianna,CS 245.2 (8.0),2.69:1,6.4,5.2,7.6,50%,10
외쳐주유소갓라카,Rengar,CS 143.6 (5.7),2.57:1,5.4,4.2,5.4,20%,5
외쳐주유소갓라카,Morgana,CS 10.6 (0.5),1.26:1,1.4,3.8,3.4,0%,5
외쳐주유소갓라카,Twisted Fate,CS 230.8 (7.1),3.59:1,3.8,4.3,11.5,100%,4
외쳐주유소갓라카,Leona,CS 66.3 (2.2),3.70:1,3.0,5.0,15.5,75%,4
Kur1ko,Kled,CS 172.9 (7.3),2.25:1,5.1,4.8,5.6,59%,336
Kur1ko,Gnar,CS 190.8 (7.7),1.81:1,3.2,4.3,4.6,50%,250
Kur1ko,Jax,CS 167.4 (7.1),1.54:1,4.0,5.0,3.6,51%,88
Kur1ko,Malzahar,CS 166.9 (7.4),2.03:1,3.5,4.9,6.4,47%,77
Kur1ko,Swain,CS 164.0 (6.7),1.71:1,3.8,5.7,5.9,45%,77
Kur1ko,Ornn,CS 167.3 (6.9),2.62:1,3.0,4.1,7.7,49%,67
Kur1ko,Aatrox,CS 183.8 (7.8),1.64:1,3.5,4.9,4.6,55%,66
배그프로지망,Alistar,CS 44.3 (1.8),3.15:1,1.6,4.1,11.2,56%,181
배그프로지망,Braum,CS 53.6 (2.1),3.54:1,1.2,3.4,10.8,47%,151
배그프로지망,Tahm Kench,CS 54.8 (2.2),2.97:1,2.0,3.9,9.6,59%,148
배그프로지망,Rakan,CS 15.2 (0.6),3.29:1,1.5,3.9,11.2,57%,125
배그프로지망,Morgana,CS 20.7 (0.9),3.24:1,2.0,4.0,10.8,51%,96
배그프로지망,Pyke,CS 47.8 (2.1),2.99:1,4.0,4.2,8.6,46%,94
배그프로지망,Shen,CS 57.5 (2.2),3.37:1,2.1,4.1,11.8,49%,76
KKKuri,Tahm Kench,CS 51.3 (2.0),2.54:1,2.2,4.6,9.6,52%,233
KKKuri,Alistar,CS 41.3 (1.7),2.97:1,2.0,4.6,11.7,57%,222
KKKuri,Rakan,CS 12.3 (0.5),2.95:1,2.0,4.7,11.9,53%,210
KKKuri,Taric,CS 58.2 (2.2),3.56:1,1.7,3.9,12.1,57%,173
KKKuri,Braum,CS 51.3 (2.0),3.33:1,1.4,4.0,11.9,52%,147
KKKuri,Morgana,CS 17.3 (0.7),2.55:1,2.1,5.4,11.7,52%,125
KKKuri,Pyke,CS 46.3 (1.9),2.77:1,5.3,5.4,9.7,53%,112
WWWMWMWMMWM,Zoe,CS 173.9 (7.2),2.43:1,5.9,4.6,5.3,52%,114
WWWMWMWMMWM,Taliyah,CS 186.6 (7.7),3.03:1,5.8,4.3,7.3,61%,83
WWWMWMWMMWM,Ryze,CS 202.3 (8.5),2.58:1,4.6,3.8,5.3,51%,78
WWWMWMWMMWM,Camille,CS 121.3 (5.2),1.98:1,5.3,5.3,5.1,44%,62
WWWMWMWMMWM,Ezreal,CS 188.8 (7.8),2.88:1,5.2,4.4,7.3,61%,54
WWWMWMWMMWM,Twisted Fate,CS 189.9 (8.3),3.84:1,4.8,3.3,8.0,69%,48
WWWMWMWMMWM,Talon,CS 172.3 (7.7),2.72:1,6.4,3.9,4.3,42%,43
CryinFans,Camille,CS 188.2 (7.5),2.29:1,5.6,4.4,4.5,51%,103
CryinFans,Vladimir,CS 183.3 (7.9),1.81:1,4.7,4.6,3.5,45%,66
CryinFans,Ezreal,CS 211.2 (8.7),2.93:1,5.4,4.2,6.8,58%,65
CryinFans,Gangplank,CS 219.2 (8.4),2.41:1,4.7,4.4,5.8,50%,58
CryinFans,Jayce,CS 173.4 (7.9),2.09:1,5.0,3.9,3.2,53%,49
CryinFans,Ekko,CS 207.5 (8.1),2.98:1,6.2,3.7,5.0,64%,45
CryinFans,Kai'Sa,CS 195.4 (8.8),3.05:1,5.7,3.6,5.3,59%,44
태어난김에사는애,Alistar,CS 41.8 (1.6),3.44:1,1.6,3.7,11.1,62%,78
태어난김에사는애,Braum,CS 59.8 (2.1),4.57:1,1.3,3.2,13.3,61%,67
태어난김에사는애,Tahm Kench,CS 49.9 (1.9),3.51:1,1.9,3.1,9.2,63%,49
태어난김에사는애,Ornn,CS 112.5 (4.3),3.43:1,2.0,3.5,9.8,61%,44
태어난김에사는애,Rakan,CS 15.9 (0.6),3.23:1,1.8,4.0,11.3,47%,34
태어난김에사는애,Morgana,CS 25.7 (1.0),3.18:1,2.3,4.3,11.4,52%,29
태어난김에사는애,Pyke,CS 47.9 (1.9),2.72:1,4.3,4.7,8.4,45%,29
발전하는모습,Rakan,CS 11.3 (0.5),4.60:1,1.9,3.1,12.6,70%,133
발전하는모습,Alistar,CS 35.4 (1.5),3.22:1,1.4,3.8,10.7,53%,79
발전하는모습,Thresh,CS 17.8 (0.8),2.79:1,1.6,3.6,8.3,44%,45
발전하는모습,Karma,CS 15.4 (0.6),3.30:1,2.3,4.1,11.2,67%,33
발전하는모습,Leona,CS 37.5 (1.6),3.62:1,1.6,3.5,10.9,68%,22
발전하는모습,Braum,CS 35.6 (1.5),2.87:1,0.7,3.5,9.4,53%,17
발전하는모습,Soraka,CS 13.2 (0.6),3.25:1,1.1,3.9,11.7,69%,13
군밤갓,Soraka,CS 19.5 (0.8),2.78:1,1.5,4.3,10.6,56%,175
군밤갓,Teemo,CS 206.7 (7.7),1.87:1,3.9,4.6,4.7,56%,154
군밤갓,Janna,CS 23.8 (0.9),4.20:1,1.5,3.5,13.4,59%,37
군밤갓,Morgana,CS 26.3 (1.1),3.20:1,2.4,3.7,9.3,54%,24
군밤갓,Dr. Mundo,CS 199.3 (7.9),1.90:1,2.8,3.9,4.6,38%,16
군밤갓,Nasus,CS 204.9 (8.0),1.56:1,3.2,4.6,4.0,42%,12
군밤갓,Garen,CS 202.4 (7.7),3.03:1,4.5,3.0,4.5,64%,11
ChineseCaptaiN,Gangplank,CS 212.4 (8.5),3.28:1,5.9,3.5,5.7,68%,201
ChineseCaptaiN,Jax,CS 202.8 (7.8),2.07:1,5.4,4.2,3.3,67%,46
ChineseCaptaiN,Fizz,CS 201.9 (6.8),3.26:1,11.1,5.4,6.6,57%,7
ChineseCaptaiN,Malphite,CS 159.3 (5.6),2.54:1,3.3,4.3,7.7,67%,3
ChineseCaptaiN,Fiora,CS 189.7 (7.6),0.69:1,2.0,5.3,1.7,0%,3
ChineseCaptaiN,Ryze,CS 253.5 (8.7),3.83:1,7.0,3.0,4.5,50%,2
ChineseCaptaiN,Thresh,CS 8.0 (0.4),1.18:1,1.5,5.5,5.0,50%,2
매듭을고치다,Ezreal,CS 220.2 (8.6),3.13:1,5.3,3.9,6.9,51%,283
매듭을고치다,Caitlyn,CS 242.8 (9.3),2.73:1,5.1,4.0,5.7,47%,175
매듭을고치다,Xayah,CS 236.7 (9.2),2.93:1,5.0,3.8,6.3,57%,124
매듭을고치다,Varus,CS 218.9 (8.8),2.65:1,4.5,3.8,5.6,46%,110
매듭을고치다,Kalista,CS 213.7 (9.0),3.30:1,5.9,3.5,5.8,60%,86
매듭을고치다,Tristana,CS 238.7 (9.5),3.37:1,5.6,3.2,5.1,57%,75
매듭을고치다,Swain,CS 178.1 (7.0),3.08:1,5.8,4.9,9.3,58%,69
진재승,Gangplank,CS 224.7 (8.3),3.49:1,3.7,3.0,6.7,58%,171
진재승,Sion,CS 187.7 (7.3),3.51:1,2.5,2.5,6.2,61%,163
진재승,Jax,CS 194.0 (7.6),2.29:1,3.6,3.1,3.6,49%,96
진재승,Camille,CS 205.2 (7.5),3.10:1,4.8,3.1,4.8,52%,92
진재승,Gnar,CS 207.0 (7.9),2.43:1,2.9,2.9,4.1,51%,76
진재승,Shen,CS 121.2 (4.7),3.86:1,2.3,2.9,9.1,51%,51
진재승,Ornn,CS 167.6 (7.0),3.71:1,2.4,2.3,6.2,44%,36
오나전캐안습,Gangplank,CS 208.1 (8.1),2.49:1,4.0,4.1,6.3,66%,96
오나전캐안습,Fiora,CS 209.4 (8.0),1.99:1,4.9,4.7,4.5,56%,32
오나전캐안습,Vladimir,CS 182.8 (7.4),2.08:1,4.4,4.4,4.6,43%,14
오나전캐안습,Camille,CS 200.4 (7.6),1.49:1,3.4,5.2,4.4,43%,14
오나전캐안습,Jayce,CS 187.8 (7.9),1.90:1,4.1,4.5,4.4,64%,11
오나전캐안습,Olaf,CS 170.6 (6.5),2.63:1,5.4,4.2,5.6,55%,11
오나전캐안습,Gnar,CS 205.7 (7.6),2.33:1,3.5,4.3,6.5,80%,10
양치하고자라,Ezreal,CS 213.7 (8.8),4.26:1,4.9,2.5,5.8,56%,208
양치하고자라,Kai'Sa,CS 215.8 (8.9),3.63:1,6.9,3.2,4.8,49%,104
양치하고자라,Kog'Maw,CS 228.4 (9.0),3.36:1,5.2,3.1,5.2,49%,101
양치하고자라,Caitlyn,CS 231.7 (9.2),3.87:1,5.7,2.8,5.3,53%,92
양치하고자라,Vladimir,CS 189.5 (7.7),2.90:1,4.8,3.4,5.1,43%,91
양치하고자라,Vayne,CS 211.3 (8.5),3.45:1,5.8,3.0,4.6,57%,88
양치하고자라,Xayah,CS 228.2 (9.2),4.06:1,5.9,2.9,5.9,58%,73
iite,Rakan,CS 13.3 (0.5),4.03:1,1.6,3.1,11.1,58%,238
iite,Shen,CS 56.7 (2.3),3.99:1,1.8,3.1,10.7,53%,189
iite,Janna,CS 13.6 (0.6),4.11:1,1.5,2.9,10.4,60%,128
iite,Braum,CS 51.0 (1.9),4.37:1,1.3,3.1,12.4,54%,78
iite,Thresh,CS 37.1 (1.5),3.86:1,1.5,3.0,9.9,42%,45
iite,Nami,CS 13.1 (0.5),4.70:1,1.8,3.3,13.5,62%,37
iite,Bard,CS 21.6 (0.9),4.03:1,2.5,3.3,11.0,52%,27
xTbLE,Darius,CS 192.3 (7.5),1.61:1,5.7,5.9,3.8,49%,49
xTbLE,Poppy,CS 177.9 (7.2),2.72:1,4.7,4.0,6.2,56%,36
xTbLE,Quinn,CS 179.3 (7.2),1.87:1,6.6,6.5,5.7,75%,28
xTbLE,Kled,CS 192.5 (7.8),2.27:1,5.1,4.4,4.9,57%,28
xTbLE,Karma,CS 31.7 (1.3),2.67:1,2.1,4.4,9.5,54%,28
xTbLE,LeBlanc,CS 134.8 (6.2),3.97:1,5.8,2.8,5.4,59%,27
xTbLE,Singed,CS 220.5 (8.1),1.95:1,3.8,5.7,7.3,54%,26
SKTT1M1D,Ryze,CS 195.6 (8.4),2.39:1,6.0,4.6,5.1,58%,197
SKTT1M1D,Lissandra,CS 182.3 (8.2),2.78:1,4.5,3.9,6.2,59%,90
SKTT1M1D,Fizz,CS 162.4 (7.3),3.76:1,7.9,3.4,4.8,69%,68
SKTT1M1D,Yasuo,CS 164.8 (7.9),2.08:1,4.4,3.8,3.5,51%,43
SKTT1M1D,Lucian,CS 183.4 (7.7),1.90:1,6.1,5.5,4.4,40%,40
SKTT1M1D,Karma,CS 122.2 (5.1),2.87:1,3.3,4.5,9.7,45%,38
SKTT1M1D,Jax,CS 146.6 (6.7),1.72:1,4.4,4.5,3.3,39%,28
내뒤에원딜만,Morgana,CS 20.1 (0.9),4.23:1,2.7,3.2,10.7,64%,102
내뒤에원딜만,Alistar,CS 48.6 (2.0),3.49:1,2.4,3.9,11.1,53%,77
내뒤에원딜만,Thresh,CS 18.3 (0.8),3.97:1,2.3,3.5,11.6,62%,69
내뒤에원딜만,Rakan,CS 13.9 (0.6),3.33:1,2.0,3.8,10.6,58%,65
내뒤에원딜만,Pyke,CS 50.9 (2.2),3.46:1,4.9,3.7,7.8,48%,50
내뒤에원딜만,Shen,CS 43.8 (2.1),2.74:1,2.4,4.2,9.1,50%,30
내뒤에원딜만,Braum,CS 45.0 (2.0),2.85:1,1.6,3.8,9.2,42%,19
주기지마살려죠,Nidalee,CS 142.1 (6.1),3.75:1,7.1,3.6,6.6,63%,107
주기지마살려죠,Soraka,CS 15.4 (0.7),3.17:1,1.8,4.1,11.3,63%,67
주기지마살려죠,Rakan,CS 14.8 (0.6),3.58:1,2.2,3.9,11.6,58%,60
주기지마살려죠,Ivern,CS 123.6 (4.7),5.27:1,2.9,2.6,11.0,67%,52
주기지마살려죠,Lee Sin,CS 124.1 (5.0),3.35:1,6.2,4.1,7.4,60%,47
주기지마살려죠,Elise,CS 118.8 (4.7),3.90:1,6.5,3.8,8.3,63%,41
주기지마살려죠,Karma,CS 23.7 (1.0),2.54:1,2.1,4.0,8.1,58%,19
Fairyhao,Rakan,CS 22.2 (0.9),3.70:1,2.5,4.4,13.7,71%,66
Fairyhao,Xin Zhao,CS 142.0 (5.6),2.50:1,7.0,5.5,6.7,59%,61
Fairyhao,Braum,CS 47.6 (1.9),3.63:1,1.3,3.7,12.3,60%,47
Fairyhao,Tahm Kench,CS 49.1 (2.1),3.46:1,2.4,3.3,9.0,57%,35
Fairyhao,Janna,CS 21.2 (0.9),4.55:1,2.7,3.4,12.8,77%,26
Fairyhao,Pyke,CS 57.4 (2.4),3.38:1,5.9,4.2,8.3,56%,25
Fairyhao,Camille,CS 123.0 (5.2),2.84:1,8.6,5.5,7.1,68%,22
바나나학살자,Camille,CS 180.7 (7.1),2.33:1,6.2,4.7,4.8,62%,52
바나나학살자,Gangplank,CS 197.6 (7.7),2.40:1,5.0,5.1,7.3,60%,47
바나나학살자,Swain,CS 186.8 (7.2),2.66:1,5.5,5.0,7.9,66%,35
바나나학살자,Jayce,CS 193.7 (7.9),2.54:1,5.3,4.3,5.6,64%,25
바나나학살자,Fiora,CS 176.3 (7.6),1.85:1,4.8,4.6,3.7,61%,23
바나나학살자,Vladimir,CS 220.4 (8.3),3.01:1,6.0,4.3,6.9,62%,21
바나나학살자,Rumble,CS 205.4 (7.5),2.23:1,4.9,5.1,6.5,36%,11
592131523,Nocturne,CS 186.0 (8.0),1.83:1,7.2,7.0,5.6,52%,231
592131523,Ryze,CS 213.5 (8.4),1.90:1,5.5,6.1,6.1,53%,150
592131523,Zoe,CS 170.9 (7.0),2.19:1,7.4,6.4,6.5,62%,135
592131523,Talon,CS 184.6 (7.6),1.90:1,8.0,6.8,4.9,54%,105
592131523,Karma,CS 153.7 (6.4),1.90:1,3.8,6.1,7.9,50%,105
592131523,Aatrox,CS 197.4 (8.0),1.86:1,5.6,6.1,5.8,52%,100
592131523,Vladimir,CS 198.2 (7.9),2.14:1,6.8,5.9,5.8,65%,89
크림히어로즈팬임,Xin Zhao,CS 99.0 (4.3),2.48:1,5.7,5.0,6.6,56%,201
크림히어로즈팬임,Rek'Sai,CS 117.9 (4.6),2.78:1,6.3,4.9,7.2,55%,195
크림히어로즈팬임,Vayne,CS 173.8 (6.8),3.51:1,6.4,3.5,5.9,56%,181
크림히어로즈팬임,Ezreal,CS 165.4 (6.7),3.08:1,4.9,3.9,7.0,50%,135
크림히어로즈팬임,Sion,CS 117.5 (5.0),2.36:1,2.8,4.6,8.1,59%,71
크림히어로즈팬임,Sejuani,CS 111.2 (4.2),3.40:1,3.7,3.9,9.7,50%,36
크림히어로즈팬임,Jarvan IV,CS 109.8 (4.1),2.97:1,3.7,5.1,11.3,52%,31
희미한너의미소,Camille,CS 183.0 (7.4),2.37:1,5.9,4.6,5.0,55%,40
희미한너의미소,Sion,CS 221.2 (7.7),3.56:1,3.1,3.4,9.0,59%,32
희미한너의미소,Galio,CS 216.4 (8.4),5.26:1,5.5,2.9,10.0,70%,30
희미한너의미소,Gangplank,CS 232.4 (8.4),2.40:1,5.1,4.7,6.1,37%,30
희미한너의미소,Vladimir,CS 197.8 (8.2),2.36:1,4.4,3.8,4.5,56%,27
희미한너의미소,Zoe,CS 168.9 (7.1),2.92:1,6.0,4.1,6.0,64%,22
희미한너의미소,Irelia,CS 200.2 (8.3),2.84:1,7.1,4.2,4.9,61%,18
와노쿠니쇼군,Twisted Fate,CS 180.8 (7.7),3.98:1,4.4,2.8,6.9,58%,172
와노쿠니쇼군,Ryze,CS 185.9 (7.8),2.35:1,5.0,4.5,5.6,48%,116
와노쿠니쇼군,LeBlanc,CS 151.8 (6.4),3.22:1,6.1,3.8,6.2,61%,113
와노쿠니쇼군,Yasuo,CS 173.9 (7.7),1.74:1,4.3,4.8,4.1,47%,108
와노쿠니쇼군,Vladimir,CS 174.8 (7.3),2.60:1,5.0,3.8,4.9,56%,78
와노쿠니쇼군,Zoe,CS 165.5 (6.9),2.56:1,5.4,4.2,5.3,54%,70
와노쿠니쇼군,Taliyah,CS 201.3 (7.7),2.95:1,6.4,4.6,7.3,56%,63
MuteM1d,Lissandra,CS 196.0 (8.0),3.06:1,4.9,4.0,7.3,62%,218
MuteM1d,Fizz,CS 166.9 (6.9),3.48:1,7.6,3.6,4.8,54%,208
MuteM1d,Kassadin,CS 187.9 (7.2),2.91:1,6.8,3.9,4.7,50%,58
MuteM1d,Jayce,CS 163.8 (7.0),2.26:1,3.9,3.8,4.7,48%,46
MuteM1d,Cassiopeia,CS 191.5 (7.9),2.49:1,4.2,3.7,5.0,50%,28
MuteM1d,Ryze,CS 192.7 (7.6),2.50:1,4.6,4.2,5.9,30%,20
MuteM1d,Twisted Fate,CS 161.4 (6.8),2.47:1,3.7,4.4,7.2,59%,17
pmHnm9,Poppy,CS 136.6 (5.9),3.74:1,5.2,3.2,6.9,65%,176
pmHnm9,Warwick,CS 121.0 (5.1),2.23:1,5.8,5.3,6.2,42%,12
pmHnm9,Renekton,CS 163.3 (7.3),2.05:1,7.1,5.3,3.6,63%,8
pmHnm9,Dr. Mundo,CS 118.3 (6.1),1.63:1,3.5,4.8,4.3,50%,4
pmHnm9,Malphite,CS 119.7 (5.3),2.78:1,3.0,3.0,5.3,67%,3
pmHnm9,Ekko,CS 200.0 (7.1),1.67:1,2.0,3.0,3.0,0%,2
pmHnm9,Quinn,CS 184.0 (7.2),5.00:1,13.0,3.0,2.0,100%,1
Zlote,Camille,CS 213.4 (8.2),2.49:1,5.8,4.1,4.3,55%,252
Zlote,Gangplank,CS 222.4 (8.3),2.66:1,4.5,4.0,6.0,51%,148
Zlote,Swain,CS 195.6 (7.8),3.38:1,5.9,3.8,6.8,56%,86
Zlote,Ornn,CS 194.4 (7.3),3.67:1,3.2,3.3,8.8,69%,83
Zlote,Aatrox,CS 200.5 (8.2),2.40:1,5.1,4.0,4.5,49%,81
Zlote,Fiora,CS 204.3 (8.3),2.03:1,4.7,4.4,4.2,50%,56
Zlote,Ryze,CS 242.1 (8.8),2.64:1,5.8,4.3,5.7,52%,54
Lokenfans,Irelia,CS 219.8 (10.2),4.62:1,8.8,2.8,4.3,92%,12
Lokenfans,Zoe,CS 200.1 (8.9),6.18:1,6.6,2.4,8.4,86%,7
Lokenfans,Vladimir,CS 217.7 (9.1),3.53:1,4.0,2.5,4.8,100%,6
Lokenfans,LeBlanc,CS 269.5 (8.0),4.84:1,12.3,4.2,7.8,67%,6
Lokenfans,Yasuo,CS 254.7 (9.8),1.89:1,5.3,4.7,3.5,50%,6
Lokenfans,Sion,CS 222.0 (8.4),3.33:1,3.3,3.0,6.8,50%,4
Lokenfans,Swain,CS 167.5 (8.6),4.56:1,5.3,2.3,5.0,50%,4
일반게임해설자,Fiora,CS 183.8 (7.6),2.05:1,5.8,5.0,4.4,60%,341
일반게임해설자,Camille,CS 151.2 (6.3),1.71:1,4.8,6.0,5.4,53%,58
일반게임해설자,Darius,CS 181.4 (7.2),1.54:1,5.2,5.7,3.5,50%,42
일반게임해설자,Ornn,CS 165.5 (7.0),2.24:1,2.7,4.1,6.4,45%,33
일반게임해설자,Dr. Mundo,CS 176.1 (7.2),2.44:1,3.7,3.9,5.7,36%,22
일반게임해설자,Aatrox,CS 185.5 (7.5),1.66:1,3.8,5.0,4.5,58%,19
일반게임해설자,Janna,CS 18.0 (0.8),2.18:1,2.2,5.3,9.3,61%,18
brrrr,Gangplank,CS 215.1 (7.8),2.44:1,4.9,4.6,6.3,52%,33
brrrr,Camille,CS 152.2 (5.7),2.22:1,7.1,6.5,7.4,63%,30
brrrr,Graves,CS 165.4 (6.8),2.98:1,7.3,4.7,6.5,65%,26
brrrr,Vladimir,CS 192.6 (7.7),2.60:1,4.3,3.7,5.3,58%,24
brrrr,Galio,CS 199.5 (7.8),3.27:1,3.7,3.8,8.6,59%,22
brrrr,Irelia,CS 177.6 (7.2),1.62:1,5.7,6.3,4.5,50%,22
brrrr,Xin Zhao,CS 134.0 (5.4),2.82:1,7.6,5.4,7.6,67%,21
창완이가최고,Vladimir,CS 197.1 (7.1),2.73:1,5.6,4.3,6.2,57%,46
창완이가최고,Evelynn,CS 128.4 (5.4),3.95:1,8.5,3.8,6.4,63%,41
창완이가최고,Anivia,CS 187.4 (7.8),5.09:1,7.2,2.9,7.7,86%,37
창완이가최고,Lulu,CS 153.0 (7.2),5.17:1,3.7,2.3,8.3,80%,15
창완이가최고,Annie,CS 138.9 (5.8),3.05:1,6.3,4.3,6.9,80%,15
창완이가최고,Jax,CS 169.8 (5.8),2.95:1,6.0,4.5,7.2,77%,13
창완이가최고,Kayn,CS 140.0 (5.4),1.90:1,5.7,5.6,5.0,23%,13
0웅,Karthus,CS 196.9 (8.5),3.41:1,7.8,4.4,7.2,75%,140
FuTuTa,Singed,CS 184.6 (7.6),3.03:1,4.0,4.0,8.2,60%,228
FuTuTa,Camille,CS 154.7 (6.6),2.29:1,5.0,4.5,5.3,60%,158
FuTuTa,Jax,CS 168.5 (7.2),1.98:1,4.6,4.4,4.0,56%,155
FuTuTa,Aatrox,CS 175.1 (7.5),2.13:1,4.5,4.4,4.9,48%,147
FuTuTa,Gangplank,CS 186.7 (7.5),2.61:1,4.6,4.3,6.6,47%,133
FuTuTa,Irelia,CS 175.7 (7.5),1.92:1,5.0,4.7,4.0,46%,112
FuTuTa,Vladimir,CS 187.7 (7.5),2.39:1,4.4,4.3,5.8,55%,91
불가원,Pantheon,CS 148.1 (6.0),2.17:1,6.0,5.6,6.1,57%,726
불가원,Kayle,CS 184.9 (7.5),1.90:1,4.6,5.2,5.3,52%,644
불가원,Heimerdinger,CS 118.9 (5.7),0.70:1,1.8,7.0,3.1,14%,28
불가원,Swain,CS 136.2 (5.8),1.36:1,3.1,6.2,5.3,28%,25
불가원,Diana,CS 166.0 (6.5),1.09:1,2.9,7.7,5.6,57%,7
불가원,Alistar,CS 46.5 (2.1),0.93:1,1.0,6.8,5.3,0%,4
불가원,Brand,CS 12.0 (0.9),2.20:1,1.5,2.5,4.0,100%,2
작은방을채우다,Braum,CS 44.7 (1.7),3.65:1,1.4,3.8,12.6,61%,94
작은방을채우다,Alistar,CS 37.5 (1.5),2.77:1,1.6,4.5,11.0,55%,82
작은방을채우다,Lulu,CS 48.9 (2.0),4.32:1,2.7,3.4,12.1,70%,77
작은방을채우다,Thresh,CS 29.0 (1.1),3.08:1,1.6,3.9,10.3,62%,61
작은방을채우다,Morgana,CS 15.9 (0.7),3.27:1,1.8,4.2,12.0,58%,60
작은방을채우다,Rakan,CS 12.5 (0.5),3.57:1,2.2,3.8,11.5,59%,49
작은방을채우다,Karma,CS 36.4 (1.4),2.95:1,1.7,4.3,11.0,49%,35
SKTT1BIank,Camille,CS 127.7 (5.1),2.32:1,6.0,5.6,7.0,53%,129
