name,champ,cs,kda,kill,death,assist,winratio,play
사스갓지지,Janna,CS 16.1 (0.6),2.72:1,1.4,4.6,11.0,60%,45
사스갓지지,Jhin,CS 179.1 (7.4),3.44:1,4.0,3.3,7.5,56%,32
사스갓지지,Galio,CS 192.5 (7.5),2.67:1,3.4,3.5,5.8,54%,13
사스갓지지,Lee Sin,CS 131.6 (5.2),3.20:1,4.9,3.7,7.0,45%,11
사스갓지지,Jarvan IV,CS 136.0 (5.1),2.53:1,4.2,5.0,8.4,22%,9
MADKlNG,Ezreal,CS 245.1 (9.2),4.99:1,6.3,2.7,7.0,59%,37
MADKlNG,Vladimir,CS 239.7 (9.3),4.09:1,5.9,2.9,5.9,62%,26
MADKlNG,Vayne,CS 181.9 (8.5),2.24:1,3.1,3.2,4.0,54%,26
MADKlNG,Xayah,CS 261.3 (9.7),3.32:1,4.9,3.1,5.5,39%,23
MADKlNG,Kai'Sa,CS 234.8 (9.5),2.84:1,5.0,3.2,4.2,50%,18
MADKlNG,Swain,CS 211.5 (8.9),2.93:1,3.6,3.0,5.2,50%,18
MADKlNG,Ryze,CS 286.7 (10.3),4.79:1,5.9,2.4,5.5,69%,16
Deft12345678,Ezreal,CS 223.8 (8.9),3.66:1,5.9,3.6,7.2,65%,93
Deft12345678,Caitlyn,CS 256.2 (9.5),3.36:1,6.7,4.0,6.9,62%,84
Deft12345678,Xayah,CS 261.6 (9.8),4.18:1,7.2,3.6,7.8,74%,65
Deft12345678,Vayne,CS 230.7 (8.8),2.61:1,6.2,4.5,5.5,56%,34
Deft12345678,Kai'Sa,CS 230.1 (9.0),2.88:1,8.8,5.0,5.5,52%,33
Deft12345678,Varus,CS 233.8 (9.2),3.09:1,5.2,3.8,6.4,47%,30
Deft12345678,Kog'Maw,CS 270.0 (9.4),3.38:1,7.2,4.0,6.4,59%,29
baramgaebi,Singed,CS 197.5 (8.1),3.22:1,4.4,3.8,7.8,63%,83
baramgaebi,Irelia,CS 214.5 (8.4),2.03:1,5.1,4.9,4.8,55%,71
baramgaebi,Gangplank,CS 228.1 (8.2),2.59:1,4.6,4.4,6.7,71%,41
baramgaebi,Swain,CS 180.4 (7.6),2.30:1,4.4,4.0,4.9,47%,32
baramgaebi,Aurelion Sol,CS 198.0 (7.6),3.59:1,3.9,3.5,8.7,60%,25
baramgaebi,Jayce,CS 200.4 (7.7),2.07:1,4.1,5.1,6.4,62%,21
baramgaebi,Jax,CS 194.7 (7.4),2.34:1,5.2,4.5,5.2,55%,20
아이거또어우,Morgana,CS 17.0 (0.7),3.07:1,2.2,4.4,11.2,66%,70
아이거또어우,Alistar,CS 38.2 (1.6),2.82:1,2.4,4.8,11.1,58%,69
아이거또어우,Rakan,CS 13.6 (0.6),2.89:1,2.0,4.4,10.6,60%,55
아이거또어우,Tahm Kench,CS 46.5 (1.9),2.24:1,1.9,4.8,8.9,46%,39
아이거또어우,Karma,CS 46.8 (1.8),2.55:1,3.0,5.3,10.4,40%,25
아이거또어우,Soraka,CS 13.0 (0.6),3.20:1,1.1,3.5,10.2,57%,21
아이거또어우,Leona,CS 46.1 (1.9),3.07:1,1.9,4.7,12.4,60%,15
NeverbeCarryC,Darius,CS 182.1 (7.2),2.42:1,4.8,3.7,4.2,55%,1075
NeverbeCarryC,Nasus,CS 173.9 (6.9),1.78:1,3.4,4.1,3.9,49%,79
NeverbeCarryC,Swain,CS 158.8 (6.4),1.57:1,3.3,4.9,4.4,35%,34
NeverbeCarryC,Malphite,CS 159.6 (6.3),2.43:1,2.4,3.6,6.3,46%,26
NeverbeCarryC,Alistar,CS 58.0 (2.5),2.02:1,1.5,4.5,7.5,42%,24
NeverbeCarryC,Irelia,CS 168.9 (7.0),1.60:1,4.9,5.2,3.5,29%,17
NeverbeCarryC,Sion,CS 160.5 (6.8),2.13:1,1.7,3.3,5.3,44%,16
SeIect1,Ezreal,CS 217.9 (8.3),3.26:1,5.5,3.8,6.7,57%,118
SeIect1,Varus,CS 235.8 (9.0),2.91:1,5.6,3.8,5.5,57%,110
SeIect1,Morgana,CS 16.4 (0.7),3.47:1,2.4,4.1,11.6,54%,92
SeIect1,Kog'Maw,CS 231.4 (8.9),2.85:1,5.9,4.0,5.4,60%,84
SeIect1,Alistar,CS 37.8 (1.6),2.47:1,2.0,4.8,9.7,53%,66
SeIect1,Karma,CS 25.7 (1.0),2.87:1,2.7,4.2,9.3,53%,64
SeIect1,Caitlyn,CS 233.5 (8.8),2.41:1,5.0,4.4,5.5,44%,62
Seroum,Kha'Zix,CS 132.3 (5.0),4.03:1,8.2,3.6,6.1,68%,117
Seroum,Nidalee,CS 155.3 (5.9),4.01:1,6.8,3.5,7.1,52%,60
Seroum,Gnar,CS 179.4 (7.3),2.86:1,3.8,3.1,4.9,51%,53
Seroum,Camille,CS 122.5 (5.0),3.53:1,7.6,4.2,7.1,67%,48
Seroum,Sejuani,CS 132.2 (4.8),3.99:1,3.4,3.4,10.2,49%,43
Seroum,Jarvan IV,CS 122.1 (4.6),4.91:1,4.0,3.1,11.3,56%,34
Seroum,Olaf,CS 118.5 (4.8),3.59:1,5.1,3.8,8.4,57%,21
남동현,Rakan,CS 14.2 (0.6),3.48:1,2.0,4.3,12.9,61%,134
남동현,Alistar,CS 40.3 (1.5),2.83:1,1.5,4.6,11.5,53%,125
남동현,Tahm Kench,CS 49.0 (2.0),2.85:1,1.9,4.1,9.7,57%,94
남동현,Morgana,CS 18.3 (0.7),3.53:1,2.4,4.3,12.7,61%,87
남동현,Braum,CS 48.1 (1.8),2.68:1,1.3,4.7,11.1,36%,70
남동현,Taric,CS 57.1 (2.1),3.10:1,1.3,4.5,12.6,48%,40
남동현,Karma,CS 21.9 (0.9),2.39:1,2.0,5.5,11.0,54%,35
츠코파이,Camille,CS 143.2 (5.5),3.63:1,7.2,3.8,6.6,59%,46
츠코파이,Sejuani,CS 132.6 (5.1),6.07:1,4.8,2.7,11.8,68%,37
츠코파이,Kha'Zix,CS 152.1 (5.5),4.43:1,7.8,3.1,6.0,71%,31
츠코파이,Olaf,CS 147.2 (5.7),4.09:1,6.9,3.3,6.5,72%,25
츠코파이,Ezreal,CS 251.6 (8.3),3.96:1,7.3,3.7,7.3,53%,19
츠코파이,Xin Zhao,CS 131.9 (5.3),3.21:1,7.2,4.2,6.4,65%,17
츠코파이,Lee Sin,CS 134.3 (5.0),3.85:1,6.3,3.8,8.1,63%,16
IruguN,Gangplank,CS 223.5 (8.6),1.91:1,3.9,5.1,5.8,49%,69
IruguN,Camille,CS 205.2 (8.3),2.39:1,5.9,4.3,4.5,60%,63
IruguN,Fiora,CS 224.0 (8.7),1.82:1,5.3,4.9,3.6,56%,43
IruguN,Swain,CS 208.7 (8.5),2.10:1,4.2,4.6,5.5,60%,40
IruguN,Vladimir,CS 219.6 (8.9),1.91:1,4.8,4.6,3.9,58%,36
IruguN,Ryze,CS 246.3 (9.4),1.97:1,5.3,5.1,4.7,61%,33
IruguN,Irelia,CS 206.9 (8.8),2.26:1,6.8,4.9,4.2,52%,31
cyeol,Ryze,CS 232.8 (8.8),3.95:1,5.4,2.9,6.1,60%,223
cyeol,Azir,CS 233.4 (8.9),3.02:1,4.8,3.3,5.2,54%,128
cyeol,Taliyah,CS 223.1 (8.5),3.28:1,5.1,3.6,6.8,54%,72
cyeol,Cassiopeia,CS 231.4 (8.5),2.73:1,5.7,4.2,5.6,51%,61
cyeol,Varus,CS 233.3 (8.8),2.95:1,4.3,3.6,6.4,56%,50
cyeol,Camille,CS 175.1 (6.7),2.84:1,5.0,3.9,6.1,63%,49
cyeol,Corki,CS 254.2 (9.4),2.85:1,5.8,3.5,4.0,45%,44
MoonLight2,Zyra,CS 32.6 (1.3),2.75:1,3.3,4.3,8.4,70%,47
MoonLight2,Talon,CS 175.9 (7.9),1.97:1,5.4,4.5,3.5,50%,32
MoonLight2,Malzahar,CS 212.6 (8.3),2.50:1,3.7,4.7,8.1,64%,25
MoonLight2,Vladimir,CS 214.4 (7.8),2.08:1,4.9,5.9,7.4,50%,20
MoonLight2,Lulu,CS 154.9 (6.7),3.75:1,3.3,2.9,7.7,63%,19
MoonLight2,Sion,CS 183.7 (7.9),4.08:1,3.8,2.7,7.3,67%,18
MoonLight2,Ryze,CS 193.5 (8.9),1.77:1,4.3,4.6,3.7,39%,18
MVPIan,Zoe,CS 203.4 (8.1),3.46:1,7.4,4.2,7.1,64%,39
MVPIan,Ryze,CS 210.7 (8.9),2.71:1,4.7,3.8,5.6,53%,36
MVPIan,Swain,CS 213.6 (8.3),3.91:1,5.2,3.3,7.6,62%,34
MVPIan,Taliyah,CS 258.3 (8.8),2.98:1,5.5,4.4,7.6,37%,27
MVPIan,Galio,CS 212.3 (8.6),4.47:1,3.5,2.5,7.5,62%,26
MVPIan,Azir,CS 233.2 (8.7),2.65:1,3.9,3.9,6.4,63%,24
MVPIan,Irelia,CS 179.9 (8.1),2.80:1,6.5,3.9,4.4,65%,17
BtCSavage,Nidalee,CS 167.5 (6.6),3.57:1,6.8,3.8,6.7,66%,47
BtCSavage,Camille,CS 136.3 (5.3),3.02:1,5.0,4.4,8.3,63%,35
BtCSavage,Lee Sin,CS 135.8 (5.3),4.06:1,6.9,3.7,8.2,68%,31
BtCSavage,Rengar,CS 156.8 (5.9),2.60:1,7.2,4.7,4.9,59%,27
BtCSavage,Kha'Zix,CS 138.5 (5.2),3.57:1,8.1,4.1,6.5,58%,26
BtCSavage,Olaf,CS 143.5 (6.1),5.04:1,5.4,2.5,7.0,75%,20
BtCSavage,Rek'Sai,CS 169.0 (6.3),4.43:1,8.5,3.7,7.8,67%,12
SeeuAG,Lee Sin,CS 144.4 (5.2),3.64:1,7.5,4.3,8.1,58%,33
SeeuAG,Camille,CS 143.1 (5.5),2.61:1,6.4,5.2,7.1,54%,24
SeeuAG,Jax,CS 157.0 (6.1),3.27:1,6.9,3.9,5.9,68%,19
SeeuAG,Nocturne,CS 145.8 (6.0),3.28:1,7.7,4.1,5.7,68%,19
SeeuAG,Graves,CS 203.8 (6.8),3.20:1,8.1,4.9,7.8,58%,19
SeeuAG,Nidalee,CS 138.8 (6.0),4.10:1,7.1,3.5,7.1,65%,17
SeeuAG,Xin Zhao,CS 118.9 (5.2),3.03:1,5.2,4.0,6.9,73%,15
칼과창방패,Poppy,CS 149.4 (6.0),2.61:1,3.6,3.7,6.0,56%,572
칼과창방패,Ekko,CS 153.8 (6.2),2.18:1,5.3,4.6,4.8,50%,38
칼과창방패,Galio,CS 169.8 (6.7),2.63:1,3.4,4.1,7.4,48%,33
칼과창방패,Ornn,CS 147.9 (5.8),2.16:1,2.3,4.0,6.2,41%,27
칼과창방패,Jax,CS 139.6 (6.3),1.56:1,4.1,4.9,3.5,63%,16
칼과창방패,Renekton,CS 175.3 (6.9),1.76:1,3.9,4.7,4.5,33%,15
칼과창방패,Warwick,CS 146.6 (5.6),1.64:1,4.1,6.2,6.1,43%,14
이기자할수있다,Singed,CS 196.7 (7.7),3.28:1,3.0,3.5,8.5,66%,44
이기자할수있다,Gnar,CS 202.2 (7.7),2.82:1,4.6,3.6,5.5,60%,40
이기자할수있다,Alistar,CS 44.5 (1.7),2.66:1,1.6,5.0,11.7,56%,39
이기자할수있다,Rumble,CS 201.1 (7.8),3.26:1,4.3,3.4,6.8,67%,27
이기자할수있다,Sion,CS 210.0 (7.8),2.49:1,2.5,3.4,6.1,46%,26
이기자할수있다,Poppy,CS 145.1 (6.5),2.68:1,2.7,2.9,5.0,64%,25
이기자할수있다,Gangplank,CS 228.4 (8.6),3.20:1,3.3,3.4,7.6,63%,24
KDMRoach,Camille,CS 196.9 (7.7),2.85:1,4.8,3.7,5.8,51%,90
KDMRoach,Gangplank,CS 243.4 (8.9),3.53:1,3.5,3.3,8.0,69%,61
KDMRoach,Fiora,CS 209.9 (8.5),2.43:1,3.6,3.1,3.9,50%,28
KDMRoach,Vladimir,CS 239.3 (8.4),2.39:1,3.7,4.2,6.3,56%,16
KDMRoach,Singed,CS 198.0 (7.8),3.10:1,3.2,3.5,7.5,60%,15
KDMRoach,Sion,CS 204.0 (7.6),3.00:1,2.4,3.1,6.9,64%,14
KDMRoach,Gnar,CS 177.9 (8.1),2.03:1,2.8,2.9,3.0,50%,14
DWGPunch,Sejuani,CS 141.9 (5.1),4.68:1,3.7,2.9,9.9,61%,56
DWGPunch,Nidalee,CS 156.4 (5.9),3.87:1,6.5,3.6,7.5,54%,39
DWGPunch,Ezreal,CS 220.4 (8.4),4.91:1,5.3,2.5,7.1,76%,34
DWGPunch,Skarner,CS 132.5 (5.3),5.35:1,3.2,2.3,9.2,73%,26
DWGPunch,Kha'Zix,CS 140.3 (5.2),2.95:1,5.7,3.8,5.4,57%,21
DWGPunch,Olaf,CS 158.3 (6.0),5.37:1,6.3,3.0,9.6,55%,20
DWGPunch,Graves,CS 143.5 (5.9),2.64:1,4.9,4.2,6.1,44%,18
yizhiyuyy,Xin Zhao,CS 127.6 (5.7),2.66:1,6.9,5.3,7.1,66%,240
yizhiyuyy,Camille,CS 124.4 (5.4),2.49:1,8.3,6.0,6.8,61%,89
yizhiyuyy,Jax,CS 161.1 (6.9),1.94:1,5.8,5.4,4.8,50%,46
yizhiyuyy,Renekton,CS 180.7 (7.8),1.38:1,4.4,5.5,3.3,45%,31
yizhiyuyy,Master Yi,CS 160.4 (6.9),2.06:1,7.0,5.8,5.0,59%,22
yizhiyuyy,Ivern,CS 103.6 (4.3),2.59:1,2.0,4.5,9.6,50%,22
yizhiyuyy,Trundle,CS 111.1 (5.0),1.69:1,3.0,5.5,6.3,36%,14
출애굽기15장27절,Janna,CS 28.0 (1.1),3.85:1,1.6,3.4,11.4,53%,49
출애굽기15장27절,Zac,CS 121.9 (4.5),4.19:1,3.4,3.4,11.0,59%,29
출애굽기15장27절,Jarvan IV,CS 121.6 (4.5),3.36:1,3.7,4.4,11.2,48%,29
출애굽기15장27절,Shen,CS 91.3 (3.4),4.30:1,2.5,3.4,12.0,56%,27
출애굽기15장27절,Lee Sin,CS 122.9 (5.4),4.74:1,6.8,2.9,6.8,74%,23
출애굽기15장27절,Rek'Sai,CS 141.2 (5.5),3.90:1,4.8,3.4,8.3,65%,20
출애굽기15장27절,Taliyah,CS 208.5 (8.0),3.12:1,4.7,3.7,6.8,65%,20
DWGBeryL,Braum,CS 53.4 (2.0),4.13:1,1.2,3.1,11.5,51%,183
DWGBeryL,Alistar,CS 43.8 (1.7),2.83:1,2.0,4.4,10.4,45%,99
DWGBeryL,Rakan,CS 13.9 (0.5),3.54:1,1.4,3.3,10.4,54%,81
DWGBeryL,Tahm Kench,CS 58.4 (2.1),3.07:1,2.0,4.0,10.3,51%,69
DWGBeryL,Soraka,CS 14.6 (0.6),3.75:1,1.5,3.4,11.2,55%,55
DWGBeryL,Shen,CS 65.0 (2.5),3.87:1,2.7,3.6,11.4,64%,53
DWGBeryL,Ezreal,CS 230.1 (8.6),3.62:1,4.5,3.0,6.3,49%,49
Cyberbully,Camille,CS 127.9 (4.7),2.11:1,5.5,6.3,7.9,62%,50
Cyberbully,Kha'Zix,CS 125.0 (4.6),2.25:1,8.0,6.3,6.1,54%,41
Cyberbully,Olaf,CS 128.9 (4.9),2.51:1,5.0,5.6,9.1,65%,31
Cyberbully,Xin Zhao,CS 117.3 (4.5),2.03:1,6.3,6.9,7.8,62%,26
Cyberbully,Rengar,CS 139.1 (5.8),3.04:1,6.2,4.3,7.0,86%,21
Cyberbully,Nidalee,CS 139.1 (5.3),3.16:1,6.8,5.2,9.6,53%,17
Cyberbully,Skarner,CS 113.8 (4.9),2.67:1,2.8,4.4,8.9,63%,16
멘탈과실력을겸비,Gangplank,CS 208.3 (8.1),2.92:1,4.4,3.9,6.9,59%,61
멘탈과실력을겸비,Gnar,CS 194.2 (7.7),2.61:1,4.3,3.8,5.6,55%,33
멘탈과실력을겸비,Camille,CS 197.5 (7.3),3.12:1,6.4,4.0,5.9,64%,28
멘탈과실력을겸비,Fiora,CS 205.9 (8.4),2.30:1,4.9,4.0,4.3,80%,15
멘탈과실력을겸비,Sejuani,CS 111.7 (4.7),2.98:1,3.5,3.3,6.2,40%,15
멘탈과실력을겸비,Swain,CS 187.7 (7.9),3.34:1,5.7,3.4,5.5,93%,14
멘탈과실력을겸비,Jayce,CS 202.4 (7.8),2.10:1,5.4,5.2,5.5,40%,10
NBadL,Singed,CS 207.9 (8.5),2.90:1,5.2,4.0,6.4,65%,340
NBadL,Fizz,CS 141.7 (6.5),1.21:1,4.1,5.2,2.1,27%,15
NBadL,Malphite,CS 140.8 (5.4),1.97:1,3.3,4.6,5.9,50%,8
NBadL,Nautilus,CS 131.9 (5.3),1.44:1,1.9,5.6,6.1,43%,7
NBadL,Renekton,CS 187.0 (7.3),1.35:1,1.7,5.7,6.0,67%,3
NBadL,Teemo,CS 214.0 (7.0),0.63:1,1.0,8.0,4.0,50%,2
NBadL,Annie,CS 135.0 (6.3),2.80:1,2.0,2.5,5.0,50%,2
